Reconstruction error,Residual variance,Output dimension,Number of neighbors,KNN Accuracy,KNN F1 measure,KNN accuracy std,KNN F1 measure std
6.70919503058514e-07,0.4153493672777363,3.0,115.0,88.21988211233709,0.8488265988323322,0.7297704529438528,0.010783128608097048
1.8307059009221022e-06,0.32310373645599766,4.0,115.0,90.58961553593518,0.8798787633173835,1.4737457667000928,0.019206782703823377
5.991383740144951e-08,0.617291298800942,1.0,117.0,68.1799245982096,0.550143568614385,1.9435233478668523,0.025703032216659677
1.7637994417140615e-07,0.5294458950885363,2.0,117.0,86.2634525796935,0.8196973353108765,0.7106952726458138,0.009939844676238582
7.178717436882847e-07,0.33176005648028783,3.0,117.0,88.80634310768326,0.8560746848978592,0.6337274617607257,0.008353103209424407
1.608599976941512e-06,0.3374045123351169,4.0,117.0,88.89329973215942,0.8579434198777411,0.8257886296590112,0.01013996154131535
4.193892032627537e-08,0.7602834758312491,1.0,119.0,76.61429184108204,0.6956869550733764,0.7780721795495469,0.016560693736845895
1.3549515217536026e-07,0.6690360516730409,2.0,119.0,85.8508103152296,0.8162808708979966,0.6256704376993338,0.008845150037226059
6.420591110621796e-07,0.3215199711190616,3.0,119.0,88.85071934158712,0.8558589470470584,0.8598293386746703,0.011742442061455772
1.5174565725399787e-06,0.334438048128472,4.0,119.0,89.34975112210671,0.8640004462078122,0.9272622441327426,0.011995272766558233
2.3839401053935152e-08,0.7692486031926252,1.0,121.0,83.80780223039017,0.791729929292558,0.44193150611165755,0.0053364509898935954
1.3787647004294104e-07,0.6848183312958747,2.0,121.0,86.63403430297058,0.8260899660391786,1.294388823191438,0.017230593712599322
7.183071682143302e-07,0.31039302402933044,3.0,121.0,89.17616868639968,0.8594886544146201,0.610481329953654,0.008864008374649374
1.5858282603931221e-06,0.31657986211971745,4.0,121.0,89.39422187408066,0.8632232860721833,0.7924419332640921,0.01038816888195278
6.505130980883396e-09,0.7023800008037453,1.0,123.0,84.4383086463949,0.8004880205081661,0.7690209033577045,0.008855931458362127
1.2053304497007527e-07,0.5634376422592133,2.0,123.0,86.80648252183664,0.8286994595739628,1.1262473787992175,0.0151498921024815
8.384099228775814e-07,0.33262400108844126,3.0,123.0,90.37170412535932,0.8750431543940816,0.6052014723209054,0.008633644243847648
1.960019671526251e-06,0.3249869282775838,4.0,123.0,90.52361829349988,0.8779070942594467,0.48668327978134784,0.006767357900120866
6.214083252350139e-09,0.51384073692749,1.0,125.0,81.20023771294625,0.7554781172361844,1.1987890443680336,0.01447332497482526
4.6723632495705085e-08,0.4190840874701337,2.0,125.0,85.00376300066517,0.8078290268825995,1.2243379770258953,0.015323437866687077
9.354098227526669e-07,0.40240618294674524,3.0,125.0,86.48074962281382,0.8274486936211695,0.48184230409775863,0.007324726774171757
2.1204219621961465e-06,0.3513223083016901,4.0,125.0,89.15492575014858,0.8597143587497966,0.7458053814203416,0.010618725776820945
5.639337925141705e-09,0.6426801959262135,1.0,127.0,82.24300832113458,0.7728376277974689,0.48314312446510516,0.005681324995626021
6.123436310703342e-08,0.4667998591956998,2.0,127.0,85.0030068561045,0.806960061526407,0.46364567106816124,0.0107996020242302
7.019381671270927e-07,0.349194402587778,3.0,127.0,86.2424459386176,0.8219986964446975,0.7577284291604661,0.008587373515797029
1.8876873702382406e-06,0.3303817780204721,4.0,127.0,89.24178785655464,0.8611005020267859,1.443414853307206,0.019599394328801843
1.3905878488697267e-10,0.6830894222522992,1.0,129.0,81.39520486200954,0.7609471860526967,1.5200122570438905,0.02311135960185265
1.0186683444427384e-07,0.5129513695777135,2.0,129.0,86.0040477363513,0.8195735474922777,1.4040553741097412,0.018191909421412696
7.085924676325549e-07,0.3616301102488201,3.0,129.0,86.39384025737272,0.8238766097932185,0.5040269950754684,0.005751600426720228
1.745200313414091e-06,0.3224992713502728,4.0,129.0,89.37203375712873,0.8621355144188779,0.3743222865732946,0.004603088363208817
2.1711793360673229e-10,0.8080138412430172,1.0,131.0,81.06800693290043,0.7567993512922129,1.8619030445486535,0.023516393714059253
1.5217540506661005e-07,0.5536064365677793,2.0,131.0,86.1117274476931,0.8187427438571906,0.6192046125072848,0.007331774848251797
6.671517015040529e-07,0.3629357572894708,3.0,131.0,87.09039117484781,0.8321653813848042,0.8444790296917709,0.012649075191265232
1.5707044782026962e-06,0.3228467921216719,4.0,131.0,89.69757762001136,0.8661413621904407,0.6175079104602205,0.008470237207209193
1.5864620810400507e-09,0.7779956234326376,1.0,133.0,81.63388661848609,0.7644694394010745,0.9648042673470667,0.010579944518104139
1.0993868234677496e-07,0.43515632570290774,2.0,133.0,87.76295813203939,0.8416154056036651,1.186970027626973,0.016082227868586853
6.543934650365864e-07,0.31706559065552686,3.0,133.0,87.91558118570556,0.8435523748038103,1.456467775056202,0.01974057376529801
1.93031840905369e-06,0.3092250941085489,4.0,133.0,89.61156617623604,0.8659960038625705,1.055171342725181,0.013186610485760974
2.189973255386258e-09,0.7818469778224055,1.0,135.0,83.22086864469358,0.7844492813613104,1.047905200764441,0.012983841690692216
1.4308716174471448e-07,0.43299188592172855,2.0,135.0,87.1771587631838,0.8329479105890044,0.5074947218580829,0.008328828435717469
7.738476837543161e-07,0.321764932428676,3.0,135.0,88.02349719222258,0.8457241644973703,1.3210252116513581,0.015919954729320993
1.9167722991140166e-06,0.3056976904467418,4.0,135.0,89.43694404175808,0.8640425101690112,0.7599357998506756,0.010350959496904587
1.7296936088732125e-09,0.7675911041267631,1.0,136.0,84.17729699586128,0.7962548097596084,0.8327886780564979,0.01291063946303817
1.0510325112118716e-07,0.3983793871764959,2.0,136.0,87.80695629366292,0.8413763212524217,0.30409567253535347,0.004154748484899961
8.183835351661035e-07,0.3117405733980717,3.0,136.0,88.74181089533423,0.8545453508713363,1.5115710314514401,0.01748645746117278
2.2110785045518316e-06,0.30387840143257905,4.0,136.0,89.41551206936681,0.8637229555254965,0.5269742347606762,0.007701669509387357
4.662173090977055e-09,0.5248524099600909,1.0,138.0,80.91699068642566,0.752706061490011,1.624771739313178,0.02485161670288546
8.32215049150834e-08,0.3606705939491409,2.0,138.0,88.65400360822733,0.8527582561886916,0.9544378766928024,0.012683631664512161
7.052157937204916e-07,0.2727498162851504,3.0,138.0,88.8720567959083,0.8556354650314724,1.5663186747095958,0.021187556957584938
2.5442333571033887e-06,0.2745061110308248,4.0,138.0,90.19788539447708,0.8738020191305728,1.032406865685347,0.0136871419819108
2.3283314554881333e-08,0.5264135217063878,1.0,140.0,82.35276743001825,0.7726344576863463,1.144806912014719,0.015568747211413998
1.050873477482931e-07,0.3541448768556912,2.0,140.0,88.48027939541517,0.8499728800918847,0.84608000832926,0.012616538962485433
6.250331022704736e-07,0.2763300412055959,3.0,140.0,88.74166911822911,0.8544844292044337,0.9766457913533944,0.012649967736110388
2.510533632110083e-06,0.27374545141969453,4.0,140.0,89.69809746939683,0.8676460035392445,0.6815334119226231,0.009086401761477928
3.452857652724977e-08,0.6968955311417557,1.0,142.0,85.8942413684326,0.8162239513346055,0.4717955175590636,0.003936132792997894
1.0537421434247107e-07,0.35752296027550545,2.0,142.0,88.87153694652287,0.855695097879436,1.3348330894813654,0.016683088870110274
5.916689037208434e-07,0.27769689335900005,3.0,142.0,88.85015223316661,0.8558720132666704,0.8660030338811558,0.011682756916780269
2.6896992144050217e-06,0.27299197525465013,4.0,142.0,90.06768675293804,0.8720269875541062,1.0771779054791464,0.015081367153584218
